lead_source,owner,yearCreated,monthCreated,dayCreated,dayName,city,state,zip_code,electric_company,square_footage,status
179,,2020,7,26,Sunday,,,,,,5
181,,2020,7,26,Sunday,,,,,,53
24,,2020,7,26,Sunday,,,,,,32
21,,2020,7,26,Sunday,,,,,,46
174,,2020,7,26,Sunday,Chandler,Oklahoma,74834,OGE,,32
180,,2020,7,26,Sunday,,,,,,53
21,,2020,7,26,Sunday,,,,,,53
174,,2020,7,26,Sunday,,,,OGE,220,34
181,,2020,7,26,Sunday,,,,,,32
84,,2020,7,26,Sunday,,,,,,30
24,,2020,7,26,Sunday,,,,,,32
175,,2020,7,26,Sunday,,,,,,5
174,,2020,7,26,Sunday,,,,,,30
21,,2020,7,26,Sunday,,,,,,32
21,,2020,7,26,Sunday,,,,,,32
180,,2020,7,26,Sunday,St Louis,Missouri,63110,,,30
21,6419170,2020,7,26,Sunday,idabel,Oklahoma,74745,Carthage CU,1400,18
181,,2020,7,26,Sunday,,,,Other,2700,63
180,,2020,7,26,Sunday,,,,,,5
174,,2020,7,26,Sunday,"Russellville ",Arkansas,72802,Entergy,1800,63
38,,2020,7,26,Sunday,Claremore,Oklahoma,,Other,1900,32
180,,2020,7,26,Sunday,,,,,,53
181,,2020,7,26,Sunday,Calera,Oklahoma,,,3000,34
174,,2020,7,26,Sunday,,,,,,32
179,,2020,7,26,Sunday,,,,,,5
37,2711226,2020,7,26,Sunday,Decatur,Arkansas,72722,Empire-Liberty,980,18
21,,2020,7,27,Monday,,,,,,32
181,,2020,7,27,Monday,,,,,,32
146,,2020,7,27,Monday,,,,,,32
6,,2020,7,27,Monday,,,,,,32
6,,2020,7,27,Monday,,,,,,5
180,,2020,7,27,Monday,,,,,,34
181,,2020,7,27,Monday,,,,,,53
146,,2020,7,27,Monday,Pea Ridge,Arkansas,72751,Carroll,1650,63
21,,2020,7,27,Monday,McCloud,Oklahoma,74851,,,31
146,,2020,7,27,Monday,,,,,,32
146,,2020,7,27,Monday,,,,,,53
21,,2020,7,27,Monday,,,,,,5
83,,2020,7,27,Monday,,,,,,31
175,,2020,7,27,Monday,,,,,,46
5,,2020,7,27,Monday,,,,,,5
5,,2020,7,27,Monday,,,,,,32
181,,2020,7,27,Monday,,,,,,32
175,,2020,7,27,Monday,Dardanelle,Arkansas,72834,Entergy,1500,63
24,,2020,7,27,Monday,Blythvill,Arkansas,72315,,,32
181,,2020,7,27,Monday,,,,,,32
179,,2020,7,27,Monday,Fayetteville,Arkansas,72701,SWEPCO,3100,54
171,5802076,2020,7,27,Monday,,,,,,21
122,,2020,7,27,Monday,Mena,Arkansas,,Other,3600,63
171,,2020,7,27,Monday,,,,,,34
185,,2020,7,27,Monday,,,,,,53
21,,2020,7,27,Monday,,,,,,30
174,,2020,7,27,Monday,Comanche,Oklahoma,73529,,,59
174,,2020,7,27,Monday,,,,,,32
82,,2020,7,27,Monday,,,,,,39
135,,2020,7,27,Monday,,,,,,34
175,,2020,7,27,Monday,,,,,,34
82,,2020,7,27,Monday,,,,,,39
5,,2020,7,27,Monday,,,,,,5
91,,2020,7,27,Monday,Carrollton,Missouri,6463,,,46
82,,2020,7,27,Monday,,,,,,5
41,,2020,7,27,Monday,,,,,,53
180,,2020,7,27,Monday,Raymondville,Missouri,65555,Other,1100,63
12,,2020,7,27,Monday,,,,,,5
135,,2020,7,27,Monday,Hackett,Arkansas,72937,Arkansas Valley Electric,1135,63
135,,2020,7,27,Monday,,,,,,5
82,,2020,7,27,Monday,,,,,,5
6,,2020,7,27,Monday,Lavaca,Arkansas,72941,OGE,1215,63
82,,2020,7,27,Monday,,,,,,53
179,,2020,7,27,Monday,,,,,,53
72,,2020,7,27,Monday,"Norman ",Oklahoma,73026,Other,2700,5
72,9563660,2020,7,27,Monday,"Bella Vista ",Arkansas,72715,Carroll,3500,18
171,,2020,7,27,Monday,,,,,,30
15,,2020,7,27,Monday,,,,,,54
15,1368598,2020,7,27,Monday,Piedmont,Oklahoma,73078,OGE,2000,18
175,,2020,7,27,Monday,,,,,,32
83,,2020,7,27,Monday,,,,,,32
58,,2020,7,27,Monday,"Choctaw ",Oklahoma,73066,OGE,3700,32
179,1996198,2020,7,27,Monday,,,,,,23
174,,2020,7,27,Monday,Cushing,Oklahoma,74023,,,63
181,,2020,7,27,Monday,,,,,,32
5,,2020,7,27,Monday,,,,,,5
84,,2020,7,27,Monday,,,,,,64
21,,2020,7,27,Monday,,,,,,30
146,,2020,7,27,Monday,,,,,,34
12,9531748,2020,7,27,Monday,Little Rock,Arkansas,72206,Entergy,5000,18
174,,2020,7,27,Monday,,,,,,30
146,,2020,7,27,Monday,,,,,,32
179,,2020,7,27,Monday,,,,,,34
146,,2020,7,27,Monday,,,,,,32
180,,2020,7,27,Monday,,,,,,32
135,,2020,7,27,Monday,,,,Entergy,,34
21,,2020,7,27,Monday,,,,,,34
63,,2020,7,27,Monday,,,,,,32
146,5802076,2020,7,27,Monday,,,,,,21
180,,2020,7,27,Monday,,,,,,31
146,,2020,7,27,Monday,,,,,,32
146,,2020,7,27,Monday,Fayetteville,Arkansas,72703,Southwestern Electric Power Company (SWEPCO),,63
5,,2020,7,27,Monday,,,,,,53
38,,2020,7,27,Monday,Bartlesville,Oklahoma,74006,,,63
174,,2020,7,27,Monday,,,,,,32
146,,2020,7,27,Monday,,,,,,53
180,,2020,7,27,Monday,,,,,,32
35,,2020,7,27,Monday,Neosho,Missouri,,,,46
175,,2020,7,27,Monday,Springdale,Arkansas,72762,SWEPCO,,63
5,,2020,7,27,Monday,,,,,1300,30
82,,2020,7,27,Monday,,,,,,5
174,,2020,7,27,Monday,,,,,,32
180,,2020,7,27,Monday,,,,,,53
181,,2020,7,27,Monday,,,,,,32
21,,2020,7,27,Monday,,,,,,53
21,,2020,7,27,Monday,,,,,,32
180,,2020,7,27,Monday,Edwards,Missouri,65326,Southwest Electric,800,63
21,,2020,7,27,Monday,,,,,,31
21,,2020,7,27,Monday,,,,,,5
179,,2020,7,27,Monday,,,,,,30
174,,2020,7,27,Monday,Norma,Oklahoma,73069,OG&E,1000,63
175,,2020,7,27,Monday,,,,,,63
179,,2020,7,27,Monday,,,,,,32
29,,2020,7,27,Monday,Tulsa,Oklahoma,,,,30
180,,2020,7,28,Tuesday,,,,,,53
21,,2020,7,28,Tuesday,,,,,,46
84,,2020,7,28,Tuesday,,,,,,32
175,,2020,7,28,Tuesday,,,,,,32
24,,2020,7,28,Tuesday,,,,,,59
188,,2020,7,28,Tuesday,,,,,,53
174,,2020,7,28,Tuesday,,,,,,34
180,,2020,7,28,Tuesday,,,,,,31
180,,2020,7,28,Tuesday,,,,,,32
146,,2020,7,28,Tuesday,,,,,,5
175,,2020,7,28,Tuesday,Miami,Oklahoma,74354,Other,1900,31
180,,2020,7,28,Tuesday,,,,,,34
174,,2020,7,28,Tuesday,,,,,,63
146,,2020,7,28,Tuesday,spiro,Oklahoma,74959,Arkansas Valley Electric,1500,34
21,,2020,7,28,Tuesday,,,,,,32
146,5421394,2020,7,28,Tuesday,dresden,Tennessee,38225,Other,2660,3
146,,2020,7,28,Tuesday,,,,,,53
143,,2020,7,28,Tuesday,Oklahoma City,Oklahoma,,,,32
84,,2020,7,28,Tuesday,,,,,,32
135,,2020,7,28,Tuesday,,,,,,53
21,,2020,7,28,Tuesday,,,,,,34
174,,2020,7,28,Tuesday,,,,,,46
83,,2020,7,28,Tuesday,,,,,,53
91,,2020,7,28,Tuesday,Bentonville,Arkansas,72712,Bentonville,1990,63
21,,2020,7,28,Tuesday,,,,,,46
15,,2020,7,28,Tuesday,,,,,,63
181,,2020,7,28,Tuesday,,,,,,53
174,,2020,7,28,Tuesday,,,,,,34
15,8286996,2020,7,28,Tuesday,Russellville,Arkansas,72802,Entergy,3600,18
171,,2020,7,28,Tuesday,,,,,,32
171,,2020,7,28,Tuesday,Helena,Oklahoma,73741,OGE,3000,63
27,,2020,7,28,Tuesday,Tuskahoma,Oklahoma,,Other,2000,63
180,,2020,7,28,Tuesday,,,,,,53
12,,2020,7,28,Tuesday,,,,,,5
181,7191973,2020,7,28,Tuesday,Alex,Oklahoma,73002,Other Electric Company,,23
21,,2020,7,28,Tuesday,Oklahoma City,Oklahoma,,,2412,63
82,,2020,7,28,Tuesday,,,,,,63
106,,2020,7,28,Tuesday,,,,,,5
109,,2020,7,28,Tuesday,,,,,,59
38,,2020,7,28,Tuesday,Calera,Oklahoma,74730,OGE,1400,34
84,,2020,7,28,Tuesday,El Reno,Oklahoma,,Other,1700,63
5,,2020,7,28,Tuesday,,,,,,32
135,,2020,7,28,Tuesday,,,,,,32
29,,2020,7,28,Tuesday,,,,,,30
21,,2020,7,28,Tuesday,,,,OGE,3000,63
15,,2020,7,28,Tuesday,Joplin,Missouri,64804,Empire,2500,63
83,,2020,7,28,Tuesday,,,,,,64
83,,2020,7,28,Tuesday,,,,,,32
72,,2020,7,28,Tuesday,Tulsa,Oklahoma,74131,Public Services Company of Oklahoma,2300,63
24,,2020,7,28,Tuesday,,,,,,46
171,,2020,7,28,Tuesday,,,,,,30
82,,2020,7,28,Tuesday,,,,,2200,31
175,,2020,7,28,Tuesday,,,,,,63
174,,2020,7,28,Tuesday,Connerville,Oklahoma,74836,Other,1826,5
21,,2020,7,28,Tuesday,,,,,,32
171,,2020,7,28,Tuesday,Stamps,Arkansas,71860,Entergy,2700,32
5,,2020,7,28,Tuesday,Coalgate,Oklahoma,,Other,2400,59
15,2711226,2020,7,28,Tuesday,Goodman,Missouri,64843,New Mac,2300,18
21,,2020,7,28,Tuesday,,,,,,5
96,,2020,7,28,Tuesday,Newalla,Oklahoma,74857,OGE,,32
174,,2020,7,28,Tuesday,Oklahoma City,Oklahoma,,,,63
135,,2020,7,28,Tuesday,,,,,,46
180,,2020,7,28,Tuesday,,,,,,32
21,,2020,7,28,Tuesday,,,,,,32
107,,2020,7,28,Tuesday,,,,,,39
21,,2020,7,28,Tuesday,,,,,,46
146,,2020,7,28,Tuesday,,,,Ozarks Arkansas,3200,63
146,,2020,7,28,Tuesday,,,,,,53
146,,2020,7,28,Tuesday,,,,,,53
181,,2020,7,28,Tuesday,,,,,,5
72,4713006,2020,7,28,Tuesday,"Loyal ",Oklahoma,73756,OG&E,220,18
146,,2020,7,28,Tuesday,Bentonville,Arkansas,72712,Bentonville,2463,63
21,,2020,7,28,Tuesday,,,,,,46
109,,2020,7,28,Tuesday,,,,,,34
106,,2020,7,28,Tuesday,,,,,,34
5,,2020,7,28,Tuesday,,,,,,34
180,,2020,7,28,Tuesday,,,,,,32
174,,2020,7,28,Tuesday,,,,Ozark Missouri,2990,63
174,,2020,7,28,Tuesday,,,,,,59
38,6963874,2020,7,28,Tuesday,Durant,Oklahoma,74701,OGE,2500,18
5,,2020,7,28,Tuesday,,,,,,34
21,,2020,7,28,Tuesday,,,,,,32
29,,2020,7,28,Tuesday,Little Rock,Arkansas,7221,Entergy,106,32
21,,2020,7,28,Tuesday,,,,,,34
21,,2020,7,28,Tuesday,,,,,,34
146,,2020,7,28,Tuesday,,,,,,34
21,,2020,7,28,Tuesday,,,,,,53
21,,2020,7,28,Tuesday,,,,,,32
82,9563660,2020,7,28,Tuesday,Delight,Arkansas,,,,21
21,,2020,7,28,Tuesday,,,,,,59
21,,2020,7,29,Wednesday,,,,,,32
21,,2020,7,29,Wednesday,,,,,,32
21,,2020,7,29,Wednesday,,,,,,63
179,,2020,7,29,Wednesday,,,,,,53
5,,2020,7,29,Wednesday,,,,,,30
146,,2020,7,29,Wednesday,,,,,,32
21,,2020,7,29,Wednesday,,,,OGE,,63
83,,2020,7,29,Wednesday,Stark City,Missouri,64866,New Mac,,63
83,,2020,7,29,Wednesday,Independence,Missouri,64056,KCPL - Greater Missouri,1820,31
21,,2020,7,29,Wednesday,,,,,,63
21,,2020,7,29,Wednesday,,,,,,5
83,,2020,7,29,Wednesday,,,,,,34
174,,2020,7,29,Wednesday,,,,,,32
21,,2020,7,29,Wednesday,,,,,,34
12,,2020,7,29,Wednesday,,,,,,5
180,,2020,7,29,Wednesday,,,,,,5
82,,2020,7,29,Wednesday,,,,,,32
180,,2020,7,29,Wednesday,,,,,,63
171,,2020,7,29,Wednesday,,,,,,46
135,,2020,7,29,Wednesday,,,,,,39
171,,2020,7,29,Wednesday,Ashdown,Arkansas,71822,SWEPCO,220,63
175,,2020,7,29,Wednesday,,,,,,32
5,,2020,7,29,Wednesday,Vinita,Oklahoma,74301,Northeast Oklahoma Electric,2600,32
135,,2020,7,29,Wednesday,,,,,,53
174,,2020,7,29,Wednesday,"Huntsville ",Arkansas,,Carroll,,32
21,,2020,7,29,Wednesday,,,,,,63
21,,2020,7,29,Wednesday,,,,,,5
107,,2020,7,29,Wednesday,,,,,,23
82,,2020,7,29,Wednesday,"Rogers ",Arkansas,72756,Carroll,2500,4
180,,2020,7,29,Wednesday,,,,,,53
21,,2020,7,29,Wednesday,,,,,,5
15,,2020,7,29,Wednesday,,,,,,63
38,,2020,7,29,Wednesday,,,,,,63
82,,2020,7,29,Wednesday,,,,,,53
21,,2020,7,29,Wednesday,,,,,,53
5,,2020,7,29,Wednesday,,,,,,34
72,,2020,7,29,Wednesday,,,,,,32
21,,2020,7,29,Wednesday,,,,,,34
171,,2020,7,29,Wednesday,,,,,,63
171,,2020,7,29,Wednesday,,,,,,32
21,,2020,7,29,Wednesday,,,,,,32
174,,2020,7,29,Wednesday,,,,,,32
174,,2020,7,29,Wednesday,Dover,Arkansas,72837,Arkansas Valley Electric,2200,63
82,,2020,7,29,Wednesday,"Ozark ",Arkansas,72949,Arkansas Valley Electric,3100,30
82,,2020,7,29,Wednesday,,,,,,53
83,,2020,7,29,Wednesday,,,,,,5
96,,2020,7,29,Wednesday,Norman,Oklahoma,,,2500,46
135,,2020,7,29,Wednesday,,,,,,34
96,,2020,7,29,Wednesday,,,,,,34
5,6963874,2020,7,29,Wednesday,Muskogee,Oklahoma,7440,Other Electric Company,1250,18
174,,2020,7,29,Wednesday,,,,,,30
135,,2020,7,29,Wednesday,,,,,,39
146,,2020,7,29,Wednesday,,,,,,53
146,,2020,7,29,Wednesday,,,,,,53
146,,2020,7,29,Wednesday,,,,,,32
146,,2020,7,29,Wednesday,,,,,,30
146,,2020,7,29,Wednesday,,,,,,5
21,,2020,7,29,Wednesday,,,,,,46
179,,2020,7,29,Wednesday,,,,,,34
21,,2020,7,29,Wednesday,Edmond,Oklahoma,73013,OG&E,210,32
146,,2020,7,29,Wednesday,,,,,,32
174,,2020,7,29,Wednesday,,,,,,32
146,,2020,7,29,Wednesday,,,,,,5
21,,2020,7,29,Wednesday,,,,,,46
173,6419170,2020,7,29,Wednesday,,,,,,21
5,,2020,7,29,Wednesday,,,,,,53
83,,2020,7,29,Wednesday,,,,,,34
180,,2020,7,29,Wednesday,,,,,,30
181,,2020,7,29,Wednesday,,,,,,34
179,,2020,7,29,Wednesday,,,,,,34
5,,2020,7,29,Wednesday,"Ozark ",Missouri,65721,Other,2900,30
193,,2020,7,29,Wednesday,,,,,,32
174,,2020,7,29,Wednesday,Oilton,Oklahoma,74052,OGE,1200,63
179,,2020,7,29,Wednesday,,,,,,32
180,,2020,7,29,Wednesday,,,,,,53
181,,2020,7,29,Wednesday,,,,,,32
21,,2020,7,29,Wednesday,Sapulpa,Oklahoma,7406,,,63
21,,2020,7,29,Wednesday,,,,,,34
21,,2020,7,29,Wednesday,,,,,,63
21,,2020,7,29,Wednesday,Mo,Oklahoma,73852,,,32
21,,2020,7,29,Wednesday,,,,Other,1296,30
21,,2020,7,29,Wednesday,,,,,,32
146,,2020,7,29,Wednesday,,,,,,32
193,,2020,7,29,Wednesday,,,,,,32
181,,2020,7,29,Wednesday,,,,,,31
193,,2020,7,29,Wednesday,,,,Cotton Electric Cooperative,2900,63
21,,2020,7,30,Thursday,,,,,,53
174,,2020,7,30,Thursday,Fort Smith,Arkansas,72901,,,63
174,,2020,7,30,Thursday,,,,,,32
5,,2020,7,30,Thursday,,,,,,34
21,9914548,2020,7,30,Thursday,Chickasha,Oklahoma,73018,Public Services Company of Oklahoma,2000,18
146,,2020,7,30,Thursday,,,,,,30
21,,2020,7,30,Thursday,,,,,,53
179,,2020,7,30,Thursday,,,,,,32
21,,2020,7,30,Thursday,,,,,,30
174,,2020,7,30,Thursday,West Fork,Arkansas,72774,Ozarks Arkansas,900,4
5,,2020,7,30,Thursday,,,,,,32
21,,2020,7,30,Thursday,,,,,,32
21,,2020,7,30,Thursday,,,,,,32
180,,2020,7,30,Thursday,,,,,,53
124,,2020,7,30,Thursday,Rogers,Arkansas,72758,,,34
135,,2020,7,30,Thursday,,,,,,39
146,,2020,7,30,Thursday,,,,,,32
6,,2020,7,30,Thursday,,,,,,5
21,,2020,7,30,Thursday,,,,,,63
122,,2020,7,30,Thursday,Bella Vista,Arkansas,72714,Carroll,,63
82,,2020,7,30,Thursday,Fayetteville,Arkansas,,Other,2000,34
171,,2020,7,30,Thursday,Cameron,Oklahoma,74932,OG&E,1900,59
146,,2020,7,30,Thursday,,,,,,53
135,,2020,7,30,Thursday,,,,,,64
5,,2020,7,30,Thursday,,,,,,30
135,,2020,7,30,Thursday,"Lawton ",Oklahoma,,Cotton Electric Cooperative,3200,63
38,,2020,7,30,Thursday,Dewey,Oklahoma,74029,Public Services Company of Oklahoma,1605,59
82,,2020,7,30,Thursday,,,,,,34
82,,2020,7,30,Thursday,,,,,,64
171,,2020,7,30,Thursday,"Haworth ",Oklahoma,74740,Other,1900,63
135,,2020,7,30,Thursday,,,,,,64
16,,2020,7,30,Thursday,Cave Springs,Arkansas,,Carroll,1000,32
174,,2020,7,30,Thursday,Springdale,Arkansas,72762,Carroll,1450,32
96,,2020,7,30,Thursday,,,,,,53
174,,2020,7,30,Thursday,,,,,,5
82,,2020,7,30,Thursday,,,,,,53
82,,2020,7,30,Thursday,,,,,,53
135,,2020,7,30,Thursday,,,,,,39
27,1234567,2020,7,30,Thursday,Willard,Missouri,65781,Empire-Liberty,170,18
122,1368598,2020,7,30,Thursday,Bella Vista,Arkansas,72715,Carroll,2000,18
174,,2020,7,30,Thursday,Prairie Grove,Arkansas,72753,Other Electric Company,2191,32
15,,2020,7,30,Thursday,Rogers,Arkansas,,SWEPCO,2500,32
5,,2020,7,30,Thursday,Sunrise Beac,Missouri,65079,,,63
5,,2020,7,30,Thursday,,,,,,53
135,,2020,7,30,Thursday,,,,,,34
15,,2020,7,30,Thursday,,,,,,63
161,,2020,7,30,Thursday,,,,,,46
83,,2020,7,30,Thursday,,,,,,39
5,,2020,7,30,Thursday,,,,,,31
181,,2020,7,30,Thursday,,,,,,30
135,,2020,7,30,Thursday,,,,,,53
5,,2020,7,30,Thursday,,,,,,32
171,,2020,7,30,Thursday,,,,,,5
83,,2020,7,30,Thursday,,,,,,34
82,,2020,7,30,Thursday,,,,,,34
181,,2020,7,30,Thursday,,,,,,30
146,,2020,7,30,Thursday,,,,,,34
146,,2020,7,30,Thursday,,,,,,32
146,,2020,7,30,Thursday,,,,,,32
21,,2020,7,30,Thursday,,,,,,5
161,,2020,7,30,Thursday,,,,,,32
174,,2020,7,30,Thursday,,,,,,32
181,,2020,7,30,Thursday,,,,,,34
161,,2020,7,30,Thursday,,,,,,46
122,,2020,7,30,Thursday,Decatur,Arkansas,72722,Carroll,2000,63
161,,2020,7,30,Thursday,,,,,,64
83,,2020,7,30,Thursday,,,,,,53
133,,2020,7,30,Thursday,,,,,,64
181,,2020,7,30,Thursday,,,,,,53
135,,2020,7,30,Thursday,,,,,,53
5,,2020,7,30,Thursday,,,,,,46
146,,2020,7,30,Thursday,,,,,,32
83,,2020,7,30,Thursday,,,,,,5
193,,2020,7,30,Thursday,Norman,Oklahoma,73071,OGE,1600,63
180,,2020,7,30,Thursday,,,,,,30
174,,2020,7,30,Thursday,,,,,,30
180,,2020,7,30,Thursday,,,,,,53
38,,2020,7,30,Thursday,,,,,,53
146,,2020,7,30,Thursday,,,,,,63
193,,2020,7,30,Thursday,,,,,,34
146,,2020,7,30,Thursday,,,,,,30
83,,2020,7,30,Thursday,,,,,,53
21,,2020,7,30,Thursday,,,,,,30
5,,2020,7,30,Thursday,,,,,,32
124,,2020,7,30,Thursday,,,,,,34
21,,2020,7,30,Thursday,,,,,,31
179,,2020,7,30,Thursday,,,,,,59
21,,2020,7,30,Thursday,,,,,,32
21,,2020,7,30,Thursday,,,,,,32
5,6963874,2020,7,30,Thursday,Muskogee,Oklahoma,74403,Other Electric Company,5000,18
146,,2020,7,30,Thursday,,,,,,32
146,,2020,7,30,Thursday,,,,,,53
21,,2020,7,30,Thursday,,,,,,34
143,,2020,7,30,Thursday,,,,,,32
29,,2020,7,30,Thursday,,,,,,32
179,,2020,7,30,Thursday,,,,,,32
91,,2020,7,30,Thursday,,,,,,5
20,,2020,7,30,Thursday,Kansas City,Missouri,64134,Empire-Liberty,,5
174,,2020,7,30,Thursday,,,,,,59
5,9563660,2020,7,30,Thursday,Okmulgee,Oklahoma,74447,Other,2600,18
146,,2020,7,30,Thursday,,,,,,53
181,,2020,7,30,Thursday,,,,,,34
20,,2020,7,31,Friday,,,,,,32
21,,2020,7,31,Friday,,,,,,32
83,,2020,7,31,Friday,,,,,,34
21,,2020,7,31,Friday,,,,,,53
146,,2020,7,31,Friday,Van Buren,Arkansas,72956,Arkansas Valley Electric,1600,32
174,,2020,7,31,Friday,,,,,,32
146,,2020,7,31,Friday,,,,,,53
146,,2020,7,31,Friday,,,,,,30
20,,2020,7,31,Friday,,,,,,53
21,,2020,7,31,Friday,Elk City,Oklahoma,73644,,2800,34
135,,2020,7,31,Friday,,,,,,39
83,,2020,7,31,Friday,,,,,,32
180,,2020,7,31,Friday,,,,,,53
135,,2020,7,31,Friday,,,,,,39
35,,2020,7,31,Friday,,,,,,53
192,,2020,7,31,Friday,Broken Arrow,Oklahoma,74012,Public Services Company of Oklahoma,3000,63
193,,2020,7,31,Friday,,,,,,59
83,,2020,7,31,Friday,,,,,,64
179,,2020,7,31,Friday,Fort Smith,Arkansas,72901,,,32
21,,2020,7,31,Friday,Carnegi,Oklahoma,73038,Other Electric Company,,59
135,,2020,7,31,Friday,,,,,,34
5,,2020,7,31,Friday,Muldrow,Oklahoma,74948,Cookson Hills,1100,32
126,,2020,7,31,Friday,,,,,,5
5,,2020,7,31,Friday,,,,,,5
171,,2020,7,31,Friday,,,,,,59
21,,2020,7,31,Friday,,,,,,32
20,,2020,7,31,Friday,,,,,,34
20,,2020,7,31,Friday,,,,,,30
84,,2020,7,31,Friday,,,,,,34
20,,2020,7,31,Friday,,,,,,32
20,,2020,7,31,Friday,,,,,,63
106,,2020,7,31,Friday,,,,,,46
21,,2020,7,31,Friday,,,,,,34
82,,2020,7,31,Friday,,,,,,32
21,,2020,7,31,Friday,Woodward,Oklahoma,,,,63
18,,2020,7,31,Friday,,,,,,32
82,,2020,7,31,Friday,,,,,,53
21,,2020,7,31,Friday,,,,,,34
174,,2020,7,31,Friday,,,,,,63
171,,2020,7,31,Friday,,,,,,34
21,,2020,7,31,Friday,,,,,,5
174,,2020,7,31,Friday,,,,,,32
20,,2020,7,31,Friday,,,,,,34
82,,2020,7,31,Friday,Green Forest,Arkansas,72638,Carroll,1064,59
180,,2020,7,31,Friday,,,,,,53
193,,2020,7,31,Friday,Tulsa,Oklahoma,74135,Public Services Company of Oklahoma,0,32
171,,2020,7,31,Friday,,,,,,63
161,,2020,7,31,Friday,Van Buren,Arkansas,72956,Arkansas Valley Electric,1275,63
5,,2020,7,31,Friday,,,,,,34
91,,2020,7,31,Friday,"Quitman ",Arkansas,72131,Other,1600,63
135,,2020,7,31,Friday,,,,,,34
38,,2020,7,31,Friday,,,,,,32
82,,2020,7,31,Friday,,,,,,39
135,,2020,7,31,Friday,,,,,,34
171,,2020,7,31,Friday,Rector,Arkansas,72461,Entergy,1300,31
146,9563660,2020,7,31,Friday,Springdale,Arkansas,72764,Ozark,4000,18
83,,2020,7,31,Friday,,,,,,32
12,,2020,7,31,Friday,,,,,,59
22,,2020,7,31,Friday,,,,,,32
181,,2020,7,31,Friday,,,,,,53
146,,2020,7,31,Friday,Van Buren,Arkansas,72956,Arkansas Valley Electric,2300,63
146,,2020,7,31,Friday,,,,,,53
192,,2020,7,31,Friday,,,,,,30
21,,2020,7,31,Friday,,,,,,59
15,,2020,7,31,Friday,Macomb,Oklahoma,74852,Other,1540,53
6,8086011,2020,7,31,Friday,Oklahoma City,Oklahoma,73109,OGE,1500,18
146,,2020,7,31,Friday,,,,,,32
82,,2020,7,31,Friday,,,,,,5
174,,2020,7,31,Friday,,,,,,32
174,,2020,7,31,Friday,,,,,,5
135,,2020,7,31,Friday,,,,,,53
133,,2020,7,31,Friday,,,,,,5
15,5590997,2020,7,31,Friday,Macomb,Oklahoma,74852,Other,,18
95,,2020,7,31,Friday,,,,,864,46
21,,2020,7,31,Friday,,,,,,32
146,,2020,7,31,Friday,,,,,,30
173,,2020,7,31,Friday,,,,,,63
20,,2020,7,31,Friday,,,,,,5
37,,2020,7,31,Friday,,,,,,63
109,,2020,7,31,Friday,,,,,,30
15,,2020,7,31,Friday,,,,,,32
84,6419170,2020,7,31,Friday,Tecumseh,Oklahoma,74873,Entergy,,18
21,,2020,7,31,Friday,,,,,,63
133,,2020,7,31,Friday,,,,,,34
145,,2020,7,31,Friday,,,,,,30
5,,2020,7,31,Friday,,,,,,54
21,,2020,7,31,Friday,Sulphur,Oklahoma,,,,32
22,,2020,7,31,Friday,,,,,,53
122,,2020,7,31,Friday,Harrison,Arkansas,72601,Entergy,1500,4
174,,2020,7,31,Friday,,,,,,32
180,,2020,7,31,Friday,,,,,,53
192,,2020,7,31,Friday,,,,,,32
122,1368598,2020,7,31,Friday,Maynard,Arkansas,72444,Other,,18
20,,2020,7,31,Friday,,,,,,32
181,,2020,7,31,Friday,Stilwell,Oklahoma,74960,Ozarks Oklahoma,,63
21,,2020,7,31,Friday,,,,,,34
22,,2020,7,31,Friday,,,,,,32
5,,2020,7,31,Friday,,,,,,46
174,,2020,7,31,Friday,,,,,,32
21,,2020,7,31,Friday,Okmulgee,Oklahoma,,Other,2000,32
5,9563660,2020,7,31,Friday,,,,Public Services Company of Oklahoma,5000,21
15,,2020,7,31,Friday,,,,,,63
179,,2020,7,31,Friday,,,,,,53
22,,2020,7,31,Friday,,,,,,32
18,,2020,7,31,Friday,,,,,,32
21,,2020,7,31,Friday,Roff,Oklahoma,74865,OG&E,340,63
20,,2020,7,31,Friday,,,,,,5
20,,2020,8,1,Saturday,,,,,,34
21,,2020,8,1,Saturday,,,,,,5
21,6009163,2020,8,1,Saturday,,,,,,21
20,,2020,8,1,Saturday,,,,,,53
24,,2020,8,1,Saturday,,,,,,46
192,,2020,8,1,Saturday,,,,,,53
18,,2020,8,1,Saturday,,,,,,63
38,5590997,2020,8,1,Saturday,Platte City,Missouri,64079,Other,1372,18
180,,2020,8,1,Saturday,,,,,,32
179,,2020,8,1,Saturday,,,,,,34
29,4713006,2020,8,1,Saturday,Ozark,Missouri,65721,White River,2200,18
174,,2020,8,1,Saturday,,,,,,4
181,,2020,8,1,Saturday,,,,,,32
181,,2020,8,1,Saturday,,,,,,32
174,,2020,8,1,Saturday,,Arkansas,,Entergy,,32
193,,2020,8,1,Saturday,Farmington,Arkansas,72730,Ozarks (AR),2,63
21,,2020,8,1,Saturday,,,,,,30
24,,2020,8,1,Saturday,,,,,,32
84,,2020,8,1,Saturday,,,,,,32
193,,2020,8,1,Saturday,Springdale,Arkansas,72764,SWEPCO,1374,63
174,,2020,8,1,Saturday,,,,,,5
179,,2020,8,1,Saturday,,,,,,53
171,,2020,8,1,Saturday,,,,,,30
82,,2020,8,1,Saturday,,,,,,39
21,,2020,8,1,Saturday,,,,,,46
